% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	Nprb
2.201	1	3	221	2	1	5	1095	0	0	98
2.202	1	3	221	3	1	5	1095	0	0	98
2.203	1	3	221	4	1	5	1095	0	0	98
2.204	1	3	221	5	1	5	1095	0	0	98
2.205	1	3	221	6	1	5	1095	0	0	98
2.206	1	2	221	7	3	25	3422	0	0	47
2.206	1	3	221	7	1	5	533	0	0	48
2.207	1	2	221	8	3	25	3422	0	0	47
2.207	1	3	221	8	1	5	533	0	0	48
2.208	1	3	221	9	1	5	533	0	0	48
2.208	1	2	221	9	3	25	3422	0	0	47
2.209	1	2	221	10	3	25	3422	0	0	47
2.209	1	3	221	10	1	5	533	0	0	48
2.21	1	2	222	1	3	25	3422	0	0	47
2.21	1	3	222	1	1	5	533	0	0	48
2.211	1	3	222	2	1	1	217	0	0	47
2.211	1	2	222	2	3	25	3422	0	0	47
2.212	1	2	222	3	3	25	3422	0	0	47
2.212	1	3	222	3	1	1	217	0	0	47
2.213	1	2	222	4	3	20	1572	0	0	32
2.213	1	3	222	4	1	1	145	0	0	32
2.213	1	1	222	4	2	15	1143	0	0	32
2.214	1	3	222	5	1	1	145	0	0	32
2.214	1	1	222	5	2	15	1143	0	0	32
2.214	1	2	222	5	3	20	1572	0	0	32
2.215	1	1	222	6	2	15	1143	0	0	32
2.215	1	2	222	6	3	20	1572	0	0	32
2.215	1	3	222	6	1	1	145	0	0	32
2.216	1	2	222	7	3	20	1572	0	0	32
2.216	1	3	222	7	1	5	349	0	0	32
2.216	1	1	222	7	2	15	1143	0	0	32
2.217	1	3	222	8	1	1	145	0	0	32
2.217	1	1	222	8	2	15	1143	0	0	32
2.217	1	2	222	8	3	20	1572	0	0	32
2.218	1	1	222	9	2	15	1143	0	0	32
2.218	1	2	222	9	3	20	1572	0	0	32
2.218	1	3	222	9	1	1	145	0	0	32
2.219	1	2	222	10	3	20	1572	0	0	32
2.219	1	3	222	10	1	1	145	0	0	32
2.219	1	1	222	10	2	15	1143	0	0	32
2.22	1	3	223	1	1	1	145	0	0	32
2.22	1	1	223	1	2	10	645	0	0	32
2.22	1	2	223	1	3	20	1572	0	0	32
2.221	1	1	223	2	2	10	645	0	0	32
2.221	1	2	223	2	3	20	1572	0	0	32
2.221	1	3	223	2	1	1	145	0	0	32
2.222	1	2	223	3	3	20	1572	0	0	32
2.222	1	3	223	3	1	1	145	0	0	32
2.222	1	1	223	3	2	10	645	0	0	32
2.223	1	3	223	4	1	1	145	0	0	32
2.223	1	1	223	4	2	10	645	0	0	32
2.223	1	2	223	4	3	25	2292	0	0	32
2.224	1	1	223	5	2	10	645	0	0	32
2.224	1	2	223	5	3	25	2292	0	0	32
2.224	1	3	223	5	1	1	145	0	0	32
2.225	1	2	223	6	3	25	2292	0	0	32
2.225	1	3	223	6	1	1	145	0	0	32
2.225	1	1	223	6	2	15	1143	0	0	32
2.226	1	3	223	7	1	1	145	0	0	32
2.226	1	1	223	7	2	15	1143	0	0	32
2.226	1	2	223	7	3	25	2292	0	0	32
2.227	1	1	223	8	2	15	1143	0	0	32
2.227	1	2	223	8	3	25	2292	0	0	32
2.227	1	3	223	8	1	5	349	0	0	32
2.228	1	2	223	9	3	20	1572	0	0	32
2.228	1	3	223	9	1	5	349	0	0	32
2.228	1	1	223	9	2	15	1143	0	0	32
2.229	1	3	223	10	1	5	349	0	0	32
2.229	1	1	223	10	2	15	1143	0	0	32
2.229	1	2	223	10	3	20	1572	0	0	32
2.23	1	1	224	1	2	10	645	0	0	32
2.23	1	2	224	1	3	20	1572	0	0	32
2.23	1	3	224	1	1	5	349	0	0	32
2.231	1	2	224	2	3	20	1572	0	0	32
2.231	1	3	224	2	1	5	349	0	0	32
2.231	1	1	224	2	2	10	645	0	0	32
2.232	1	3	224	3	1	1	145	0	0	32
2.232	1	1	224	3	2	10	645	0	0	32
2.232	1	2	224	3	3	20	1572	0	0	32
2.233	1	1	224	4	2	10	645	0	0	32
2.233	1	2	224	4	3	25	2292	0	0	32
2.233	1	3	224	4	1	1	145	0	0	32
2.234	1	2	224	5	3	25	2292	0	0	32
2.234	1	3	224	5	1	1	145	0	0	32
2.234	1	1	224	5	2	15	1143	0	0	32
2.235	1	3	224	6	1	1	145	0	0	32
2.235	1	1	224	6	2	15	1143	0	0	32
2.235	1	2	224	6	3	25	2292	0	0	32
2.236	1	1	224	7	2	15	1692	0	0	47
2.236	1	3	224	7	1	1	217	0	0	47
2.237	1	3	224	8	1	5	1095	0	0	98
2.238	1	1	224	9	2	15	1692	0	0	47
2.238	1	3	224	9	1	5	533	0	0	48
2.239	1	3	224	10	1	5	533	0	0	48
2.239	1	1	224	10	2	10	935	0	0	47
2.24	1	3	225	1	1	5	533	0	0	48
2.24	1	1	225	1	2	10	935	0	0	47
2.241	1	1	225	2	2	10	935	0	0	47
2.241	1	3	225	2	1	5	533	0	0	48
2.242	1	3	225	3	1	1	217	0	0	47
2.242	1	1	225	3	2	10	935	0	0	47
2.243	1	3	225	4	1	1	217	0	0	47
2.243	1	1	225	4	2	10	935	0	0	47
2.244	1	1	225	5	2	10	935	0	0	47
2.244	1	3	225	5	1	1	217	0	0	47
2.245	1	3	225	6	1	1	217	0	0	47
2.245	1	1	225	6	2	10	935	0	0	47
2.246	1	3	225	7	1	1	217	0	0	47
2.246	1	1	225	7	2	10	935	0	0	47
2.247	1	1	225	8	2	10	935	0	0	47
2.247	1	3	225	8	1	5	533	0	0	48
2.248	1	3	225	9	1	5	533	0	0	48
2.248	1	1	225	9	2	10	935	0	0	47
2.249	1	3	225	10	1	5	533	0	0	48
2.249	1	1	225	10	2	15	1692	0	0	47
2.25	1	1	226	1	2	15	1692	0	0	47
2.25	1	3	226	1	1	5	533	0	0	48
2.251	1	3	226	2	1	5	533	0	0	48
2.251	1	1	226	2	2	15	1692	0	0	47
2.252	1	3	226	3	1	5	533	0	0	48
2.252	1	1	226	3	2	15	1692	0	0	47
2.253	1	1	226	4	2	15	1692	0	0	47
2.253	1	3	226	4	1	5	533	0	0	48
2.254	1	3	226	5	1	5	533	0	0	48
2.254	1	1	226	5	2	10	935	0	0	47
2.255	1	3	226	6	1	5	533	0	0	48
2.255	1	1	226	6	2	10	935	0	0	47
2.256	1	1	226	7	2	10	935	0	0	47
2.256	1	3	226	7	1	5	533	0	0	48
2.257	1	3	226	8	1	1	217	0	0	47
2.257	1	1	226	8	2	10	935	0	0	47
2.258	1	3	226	9	1	1	217	0	0	47
2.258	1	1	226	9	2	10	935	0	0	47
2.259	1	1	226	10	2	10	935	0	0	47
2.259	1	3	226	10	1	1	217	0	0	47
2.26	1	3	227	1	1	1	217	0	0	47
2.26	1	1	227	1	2	10	935	0	0	47
2.261	1	3	227	2	1	1	217	0	0	47
2.261	1	1	227	2	2	10	935	0	0	47
2.262	1	1	227	3	2	10	935	0	0	47
2.262	1	3	227	3	1	5	533	0	0	48
2.263	1	3	227	4	1	1	217	0	0	47
2.263	1	1	227	4	2	10	935	0	0	47
2.264	1	3	227	5	1	1	217	0	0	47
2.264	1	1	227	5	2	10	935	0	0	47
2.265	1	1	227	6	2	10	935	0	0	47
2.265	1	3	227	6	1	1	217	0	0	47
2.266	1	3	227	7	1	1	217	0	0	47
2.266	1	1	227	7	2	10	935	0	0	47
2.267	1	3	227	8	1	1	217	0	0	47
2.267	1	1	227	8	2	10	935	0	0	47
2.268	1	1	227	9	2	10	935	0	0	47
2.268	1	3	227	9	1	1	217	0	0	47
2.269	1	3	227	10	1	1	217	0	0	47
2.269	1	1	227	10	2	15	1692	0	0	47
2.27	1	3	228	1	1	1	217	0	0	47
2.27	1	1	228	1	2	15	1692	0	0	47
2.271	1	1	228	2	2	15	1692	0	0	47
2.271	1	3	228	2	1	1	217	0	0	47
2.272	1	3	228	3	1	1	217	0	0	47
2.272	1	1	228	3	2	15	1692	0	0	47
2.273	1	3	228	4	1	5	533	0	0	48
2.273	1	1	228	4	2	15	1692	0	0	47
2.274	1	3	228	5	1	5	1095	0	0	98
2.275	1	3	228	6	1	5	1095	0	0	98
2.276	1	3	228	7	1	5	1095	0	0	98
2.277	1	3	228	8	1	5	1095	0	0	98
2.278	1	3	228	9	1	1	453	0	0	98
2.279	1	3	228	10	1	1	453	0	0	98
2.28	1	3	229	1	1	1	453	0	0	98
2.281	1	3	229	2	1	1	453	0	0	98
2.282	1	3	229	3	1	1	453	0	0	98
2.283	1	3	229	4	1	5	1095	0	0	98
2.284	1	3	229	5	1	5	1095	0	0	98
2.285	1	3	229	6	1	5	1095	0	0	98
2.286	1	3	229	7	1	5	1095	0	0	98
2.287	1	3	229	8	1	5	1095	0	0	98
2.288	1	3	229	9	1	1	453	0	0	98
2.289	1	3	229	10	1	1	453	0	0	98
2.29	1	3	230	1	1	1	453	0	0	98
2.291	1	3	230	2	1	1	453	0	0	98
2.292	1	3	230	3	1	1	453	0	0	98
2.293	1	3	230	4	1	5	1095	0	0	98
2.294	1	3	230	5	1	5	1095	0	0	98
2.295	1	3	230	6	1	5	1095	0	0	98
2.296	1	3	230	7	1	5	1095	0	0	98
2.297	1	3	230	8	1	5	1095	0	0	98
2.298	1	3	230	9	1	5	1095	0	0	98
2.299	1	3	230	10	1	5	1095	0	0	98
2.3	1	3	231	1	1	5	1095	0	0	98
2.301	1	3	231	2	1	5	1095	0	0	98
2.302	1	3	231	3	1	5	1095	0	0	98
2.303	1	2	231	4	3	25	3422	0	0	47
2.303	1	3	231	4	1	1	217	0	0	47
2.304	1	2	231	5	3	25	3422	0	0	47
2.304	1	3	231	5	1	1	217	0	0	47
2.305	1	3	231	6	1	1	217	0	0	47
2.305	1	2	231	6	3	25	3422	0	0	47
2.306	1	2	231	7	3	25	3422	0	0	47
2.306	1	3	231	7	1	1	217	0	0	47
2.307	1	2	231	8	3	25	3422	0	0	47
2.307	1	3	231	8	1	1	217	0	0	47
2.308	1	3	231	9	1	5	533	0	0	48
2.308	1	2	231	9	3	25	3422	0	0	47
2.309	1	2	231	10	3	25	3422	0	0	47
2.309	1	3	231	10	1	1	217	0	0	47
2.31	1	2	232	1	3	25	3422	0	0	47
2.31	1	3	232	1	1	1	217	0	0	47
2.311	1	3	232	2	1	1	145	0	0	32
2.311	1	1	232	2	2	15	1143	0	0	32
2.311	1	2	232	2	3	20	1572	0	0	32
2.312	1	1	232	3	2	15	1143	0	0	32
2.312	1	2	232	3	3	20	1572	0	0	32
2.312	1	3	232	3	1	1	145	0	0	32
2.313	1	2	232	4	3	20	1572	0	0	32
2.313	1	3	232	4	1	1	145	0	0	32
2.313	1	1	232	4	2	10	645	0	0	32
2.314	1	3	232	5	1	1	145	0	0	32
2.314	1	1	232	5	2	10	645	0	0	32
2.314	1	2	232	5	3	20	1572	0	0	32
2.315	1	1	232	6	2	10	645	0	0	32
2.315	1	2	232	6	3	20	1572	0	0	32
2.315	1	3	232	6	1	1	145	0	0	32
2.316	1	2	232	7	3	20	1572	0	0	32
2.316	1	3	232	7	1	1	145	0	0	32
2.316	1	1	232	7	2	10	645	0	0	32
2.317	1	3	232	8	1	1	145	0	0	32
2.317	1	1	232	8	2	10	645	0	0	32
2.317	1	2	232	8	3	20	1572	0	0	32
2.318	1	1	232	9	2	10	645	0	0	32
2.318	1	2	232	9	3	20	1572	0	0	32
2.318	1	3	232	9	1	1	145	0	0	32
2.319	1	2	232	10	3	20	1572	0	0	32
2.319	1	3	232	10	1	5	349	0	0	32
2.319	1	1	232	10	2	10	645	0	0	32
2.32	1	3	233	1	1	5	349	0	0	32
2.32	1	1	233	1	2	10	645	0	0	32
2.32	1	2	233	1	3	20	1572	0	0	32
2.321	1	1	233	2	2	10	645	0	0	32
2.321	1	2	233	2	3	25	2292	0	0	32
2.321	1	3	233	2	1	5	349	0	0	32
2.322	1	2	233	3	3	25	2292	0	0	32
2.322	1	3	233	3	1	5	349	0	0	32
2.322	1	1	233	3	2	10	645	0	0	32
2.323	1	3	233	4	1	5	349	0	0	32
2.323	1	1	233	4	2	10	645	0	0	32
2.323	1	2	233	4	3	25	2292	0	0	32
2.324	1	1	233	5	2	10	645	0	0	32
2.324	1	2	233	5	3	25	2292	0	0	32
2.324	1	3	233	5	1	1	145	0	0	32
2.325	1	2	233	6	3	25	2292	0	0	32
2.325	1	3	233	6	1	1	145	0	0	32
2.325	1	1	233	6	2	10	645	0	0	32
2.326	1	3	233	7	1	1	145	0	0	32
2.326	1	1	233	7	2	10	645	0	0	32
2.326	1	2	233	7	3	20	1572	0	0	32
2.327	1	1	233	8	2	10	645	0	0	32
2.327	1	2	233	8	3	20	1572	0	0	32
2.327	1	3	233	8	1	1	145	0	0	32
2.328	1	2	233	9	3	20	1572	0	0	32
2.328	1	3	233	9	1	1	145	0	0	32
2.328	1	1	233	9	2	15	1143	0	0	32
2.329	1	3	233	10	1	5	349	0	0	32
2.329	1	1	233	10	2	15	1143	0	0	32
2.329	1	2	233	10	3	20	1572	0	0	32
2.33	1	1	234	1	2	15	1143	0	0	32
2.33	1	2	234	1	3	20	1572	0	0	32
2.33	1	3	234	1	1	5	349	0	0	32
2.331	1	2	234	2	3	25	2292	0	0	32
2.331	1	3	234	2	1	5	349	0	0	32
2.331	1	1	234	2	2	15	1143	0	0	32
2.332	1	3	234	3	1	5	533	0	0	48
2.332	1	1	234	3	2	15	1692	0	0	47
2.333	1	1	234	4	2	15	1692	0	0	47
2.333	1	3	234	4	1	5	533	0	0	48
2.334	1	3	234	5	1	1	217	0	0	47
2.334	1	1	234	5	2	15	1692	0	0	47
2.335	1	3	234	6	1	1	217	0	0	47
2.335	1	1	234	6	2	15	1692	0	0	47
2.336	1	1	234	7	2	15	1692	0	0	47
2.336	1	3	234	7	1	1	217	0	0	47
2.337	1	3	234	8	1	1	217	0	0	47
2.337	1	1	234	8	2	15	1692	0	0	47
2.338	1	3	234	9	1	1	217	0	0	47
2.338	1	1	234	9	2	10	935	0	0	47
2.339	1	1	234	10	2	10	935	0	0	47
2.339	1	3	234	10	1	5	533	0	0	48
2.34	1	3	235	1	1	5	533	0	0	48
2.34	1	1	235	1	2	10	935	0	0	47
2.341	1	3	235	2	1	5	533	0	0	48
2.341	1	1	235	2	2	10	935	0	0	47
2.342	1	1	235	3	2	10	935	0	0	47
2.342	1	3	235	3	1	5	533	0	0	48
2.343	1	3	235	4	1	5	533	0	0	48
2.343	1	1	235	4	2	15	1692	0	0	47
2.344	1	3	235	5	1	5	533	0	0	48
2.344	1	1	235	5	2	15	1692	0	0	47
2.345	1	1	235	6	2	15	1692	0	0	47
2.345	1	3	235	6	1	5	533	0	0	48
2.346	1	3	235	7	1	5	533	0	0	48
2.346	1	1	235	7	2	15	1692	0	0	47
2.347	1	3	235	8	1	5	533	0	0	48
2.347	1	1	235	8	2	15	1692	0	0	47
2.348	1	1	235	9	2	10	935	0	0	47
2.348	1	3	235	9	1	5	533	0	0	48
2.349	1	3	235	10	1	1	217	0	0	47
2.349	1	1	235	10	2	10	935	0	0	47
2.35	1	3	236	1	1	1	217	0	0	47
2.35	1	1	236	1	2	10	935	0	0	47
2.351	1	1	236	2	2	10	935	0	0	47
2.351	1	3	236	2	1	1	217	0	0	47
2.352	1	3	236	3	1	1	217	0	0	47
2.352	1	1	236	3	2	15	1692	0	0	47
2.353	1	3	236	4	1	1	217	0	0	47
2.353	1	1	236	4	2	15	1692	0	0	47
2.354	1	1	236	5	2	15	1692	0	0	47
2.354	1	3	236	5	1	5	533	0	0	48
2.355	1	3	236	6	1	1	217	0	0	47
2.355	1	1	236	6	2	15	1692	0	0	47
2.356	1	3	236	7	1	1	217	0	0	47
2.356	1	1	236	7	2	15	1692	0	0	47
2.357	1	1	236	8	2	10	935	0	0	47
2.357	1	3	236	8	1	1	217	0	0	47
2.358	1	3	236	9	1	1	217	0	0	47
2.358	1	1	236	9	2	10	935	0	0	47
2.359	1	3	236	10	1	1	217	0	0	47
2.359	1	1	236	10	2	10	935	0	0	47
2.36	1	1	237	1	2	10	935	0	0	47
2.36	1	3	237	1	1	1	217	0	0	47
2.361	1	3	237	2	1	1	217	0	0	47
2.361	1	1	237	2	2	10	935	0	0	47
2.362	1	3	237	3	1	1	217	0	0	47
2.362	1	1	237	3	2	10	935	0	0	47
2.363	1	1	237	4	2	10	935	0	0	47
2.363	1	3	237	4	1	1	217	0	0	47
2.364	1	3	237	5	1	1	217	0	0	47
2.364	1	1	237	5	2	10	935	0	0	47
2.365	1	3	237	6	1	5	533	0	0	48
2.365	1	1	237	6	2	10	935	0	0	47
2.366	1	1	237	7	2	10	935	0	0	47
2.366	1	3	237	7	1	5	533	0	0	48
2.367	1	3	237	8	1	5	533	0	0	48
2.367	1	1	237	8	2	15	1692	0	0	47
2.368	1	3	237	9	1	5	533	0	0	48
2.368	1	1	237	9	2	15	1692	0	0	47
2.369	1	3	237	10	1	5	1095	0	0	98
2.37	1	3	238	1	1	1	453	0	0	98
2.371	1	3	238	2	1	1	453	0	0	98
2.372	1	3	238	3	1	1	453	0	0	98
2.373	1	3	238	4	1	1	453	0	0	98
2.374	1	3	238	5	1	1	453	0	0	98
2.375	1	3	238	6	1	5	1095	0	0	98
2.376	1	3	238	7	1	5	1095	0	0	98
2.377	1	3	238	8	1	5	1095	0	0	98
2.378	1	3	238	9	1	5	1095	0	0	98
2.379	1	3	238	10	1	5	1095	0	0	98
2.38	1	3	239	1	1	1	453	0	0	98
2.381	1	3	239	2	1	1	453	0	0	98
2.382	1	3	239	3	1	1	453	0	0	98
2.383	1	3	239	4	1	1	453	0	0	98
2.384	1	3	239	5	1	1	453	0	0	98
2.385	1	3	239	6	1	5	1095	0	0	98
2.386	1	3	239	7	1	5	1095	0	0	98
2.387	1	3	239	8	1	5	1095	0	0	98
2.388	1	3	239	9	1	5	1095	0	0	98
2.389	1	3	239	10	1	5	1095	0	0	98
2.39	1	3	240	1	1	5	1095	0	0	98
2.391	1	3	240	2	1	5	1095	0	0	98
2.392	1	3	240	3	1	5	1095	0	0	98
2.393	1	3	240	4	1	5	1095	0	0	98
2.394	1	3	240	5	1	5	1095	0	0	98
2.395	1	3	240	6	1	1	453	0	0	98
2.396	1	3	240	7	1	1	453	0	0	98
2.397	1	3	240	8	1	1	453	0	0	98
2.398	1	3	240	9	1	1	453	0	0	98
2.399	1	3	240	10	1	1	453	0	0	98
2.4	1	2	241	1	3	25	3422	0	0	47
2.4	1	3	241	1	1	5	533	0	0	48
2.401	1	2	241	2	3	25	3422	0	0	47
2.401	1	3	241	2	1	1	217	0	0	47
2.402	1	3	241	3	1	1	217	0	0	47
2.402	1	2	241	3	3	25	3422	0	0	47
2.403	1	2	241	4	3	25	3422	0	0	47
2.403	1	3	241	4	1	1	217	0	0	47
2.404	1	2	241	5	3	25	3422	0	0	47
2.404	1	3	241	5	1	1	217	0	0	47
2.405	1	3	241	6	1	1	217	0	0	47
2.405	1	2	241	6	3	25	3422	0	0	47
2.406	1	2	241	7	3	25	3422	0	0	47
2.406	1	3	241	7	1	1	217	0	0	47
2.407	1	2	241	8	3	25	3422	0	0	47
2.407	1	3	241	8	1	1	217	0	0	47
2.408	1	3	241	9	1	1	217	0	0	47
2.408	1	2	241	9	3	25	3422	0	0	47
2.409	1	1	241	10	2	10	645	0	0	32
2.409	1	2	241	10	3	20	1572	0	0	32
2.409	1	3	241	10	1	1	145	0	0	32
2.41	1	2	242	1	3	20	1572	0	0	32
2.41	1	3	242	1	1	1	145	0	0	32
2.41	1	1	242	1	2	10	645	0	0	32
2.411	1	3	242	2	1	5	349	0	0	32
2.411	1	1	242	2	2	15	1143	0	0	32
2.411	1	2	242	2	3	20	1572	0	0	32
2.412	1	1	242	3	2	15	1143	0	0	32
2.412	1	2	242	3	3	20	1572	0	0	32
2.412	1	3	242	3	1	5	349	0	0	32
2.413	1	2	242	4	3	20	1572	0	0	32
2.413	1	3	242	4	1	5	349	0	0	32
2.413	1	1	242	4	2	15	1143	0	0	32
2.414	1	3	242	5	1	5	349	0	0	32
2.414	1	1	242	5	2	15	1143	0	0	32
2.414	1	2	242	5	3	20	1572	0	0	32
2.415	1	1	242	6	2	15	1143	0	0	32
2.415	1	2	242	6	3	20	1572	0	0	32
2.415	1	3	242	6	1	5	349	0	0	32
2.416	1	2	242	7	3	20	1572	0	0	32
2.416	1	3	242	7	1	1	145	0	0	32
2.416	1	1	242	7	2	10	645	0	0	32
2.417	1	3	242	8	1	1	145	0	0	32
2.417	1	1	242	8	2	10	645	0	0	32
2.417	1	2	242	8	3	20	1572	0	0	32
2.418	1	1	242	9	2	10	645	0	0	32
2.418	1	2	242	9	3	20	1572	0	0	32
2.418	1	3	242	9	1	1	145	0	0	32
2.419	1	2	242	10	3	25	2292	0	0	32
2.419	1	3	242	10	1	1	145	0	0	32
2.419	1	1	242	10	2	10	645	0	0	32
2.42	1	3	243	1	1	1	145	0	0	32
2.42	1	1	243	1	2	10	645	0	0	32
2.42	1	2	243	1	3	25	2292	0	0	32
2.421	1	1	243	2	2	10	645	0	0	32
2.421	1	2	243	2	3	25	2292	0	0	32
2.421	1	3	243	2	1	5	349	0	0	32
2.422	1	2	243	3	3	25	2292	0	0	32
2.422	1	3	243	3	1	5	349	0	0	32
2.422	1	1	243	3	2	10	645	0	0	32
2.423	1	3	243	4	1	5	349	0	0	32
2.423	1	1	243	4	2	10	645	0	0	32
2.423	1	2	243	4	3	25	2292	0	0	32
2.424	1	1	243	5	2	10	645	0	0	32
2.424	1	2	243	5	3	20	1572	0	0	32
2.424	1	3	243	5	1	5	349	0	0	32
2.425	1	2	243	6	3	20	1572	0	0	32
2.425	1	3	243	6	1	5	349	0	0	32
2.425	1	1	243	6	2	10	645	0	0	32
2.426	1	3	243	7	1	1	145	0	0	32
2.426	1	1	243	7	2	15	1143	0	0	32
2.426	1	2	243	7	3	20	1572	0	0	32
2.427	1	1	243	8	2	15	1143	0	0	32
2.427	1	2	243	8	3	20	1572	0	0	32
2.427	1	3	243	8	1	1	145	0	0	32
2.428	1	3	243	9	1	1	217	0	0	47
2.428	1	1	243	9	2	15	1692	0	0	47
2.429	1	3	243	10	1	1	217	0	0	47
2.429	1	1	243	10	2	15	1692	0	0	47
2.43	1	1	244	1	2	15	1692	0	0	47
2.43	1	3	244	1	1	1	217	0	0	47
2.431	1	3	244	2	1	5	533	0	0	48
2.431	1	1	244	2	2	10	935	0	0	47
2.432	1	3	244	3	1	5	533	0	0	48
2.432	1	1	244	3	2	10	935	0	0	47
2.433	1	1	244	4	2	10	935	0	0	47
2.433	1	3	244	4	1	5	533	0	0	48
2.434	1	3	244	5	1	5	533	0	0	48
2.434	1	1	244	5	2	10	935	0	0	47
2.435	1	3	244	6	1	5	533	0	0	48
2.435	1	1	244	6	2	10	935	0	0	47
2.436	1	1	244	7	2	10	935	0	0	47
2.436	1	3	244	7	1	5	533	0	0	48
2.437	1	3	244	8	1	5	533	0	0	48
2.437	1	1	244	8	2	10	935	0	0	47
2.438	1	3	244	9	1	5	533	0	0	48
2.438	1	1	244	9	2	10	935	0	0	47
2.439	1	1	244	10	2	10	935	0	0	47
2.439	1	3	244	10	1	5	533	0	0	48
2.44	1	3	245	1	1	5	533	0	0	48
2.44	1	1	245	1	2	10	935	0	0	47
2.441	1	3	245	2	1	1	217	0	0	47
2.441	1	1	245	2	2	10	935	0	0	47
2.442	1	1	245	3	2	10	935	0	0	47
2.442	1	3	245	3	1	1	217	0	0	47
2.443	1	3	245	4	1	1	217	0	0	47
2.443	1	1	245	4	2	10	935	0	0	47
2.444	1	3	245	5	1	1	217	0	0	47
2.444	1	1	245	5	2	10	935	0	0	47
2.445	1	1	245	6	2	10	935	0	0	47
2.445	1	3	245	6	1	1	217	0	0	47
2.446	1	3	245	7	1	5	533	0	0	48
2.446	1	1	245	7	2	15	1692	0	0	47
2.447	1	3	245	8	1	1	217	0	0	47
2.447	1	1	245	8	2	15	1692	0	0	47
2.448	1	1	245	9	2	15	1692	0	0	47
2.448	1	3	245	9	1	1	217	0	0	47
2.449	1	3	245	10	1	1	217	0	0	47
2.449	1	1	245	10	2	15	1692	0	0	47
2.45	1	3	246	1	1	1	217	0	0	47
2.45	1	1	246	1	2	15	1692	0	0	47
2.451	1	1	246	2	2	15	1692	0	0	47
2.451	1	3	246	2	1	1	217	0	0	47
2.452	1	3	246	3	1	1	217	0	0	47
2.452	1	1	246	3	2	15	1692	0	0	47
2.453	1	3	246	4	1	1	217	0	0	47
2.453	1	1	246	4	2	15	1692	0	0	47
2.454	1	1	246	5	2	15	1692	0	0	47
2.454	1	3	246	5	1	1	217	0	0	47
2.455	1	3	246	6	1	1	217	0	0	47
2.455	1	1	246	6	2	15	1692	0	0	47
2.456	1	3	246	7	1	1	217	0	0	47
2.456	1	1	246	7	2	10	935	0	0	47
2.457	1	1	246	8	2	10	935	0	0	47
2.457	1	3	246	8	1	5	533	0	0	48
2.458	1	3	246	9	1	5	533	0	0	48
2.458	1	1	246	9	2	10	935	0	0	47
2.459	1	3	246	10	1	5	533	0	0	48
2.459	1	1	246	10	2	10	935	0	0	47
2.46	1	1	247	1	2	10	935	0	0	47
2.46	1	3	247	1	1	5	533	0	0	48
2.461	1	3	247	2	1	5	533	0	0	48
2.461	1	1	247	2	2	15	1692	0	0	47
2.462	1	3	247	3	1	1	217	0	0	47
2.462	1	1	247	3	2	15	1692	0	0	47
2.463	1	1	247	4	2	15	1692	0	0	47
2.463	1	3	247	4	1	1	217	0	0	47
2.464	1	3	247	5	1	1	217	0	0	47
2.464	1	1	247	5	2	15	1692	0	0	47
2.465	1	3	247	6	1	1	217	0	0	47
2.465	1	1	247	6	2	15	1692	0	0	47
2.466	1	3	247	7	1	1	453	0	0	98
2.467	1	3	247	8	1	5	1095	0	0	98
2.468	1	3	247	9	1	5	1095	0	0	98
2.469	1	3	247	10	1	5	1095	0	0	98
2.47	1	3	248	1	1	5	1095	0	0	98
2.471	1	3	248	2	1	5	1095	0	0	98
2.472	1	3	248	3	1	1	453	0	0	98
2.473	1	3	248	4	1	1	453	0	0	98
2.474	1	3	248	5	1	1	453	0	0	98
2.475	1	3	248	6	1	1	453	0	0	98
2.476	1	3	248	7	1	1	453	0	0	98
2.477	1	3	248	8	1	5	1095	0	0	98
2.478	1	3	248	9	1	5	1095	0	0	98
2.479	1	3	248	10	1	5	1095	0	0	98
2.48	1	3	249	1	1	5	1095	0	0	98
2.481	1	3	249	2	1	5	1095	0	0	98
2.482	1	3	249	3	1	5	1095	0	0	98
2.483	1	3	249	4	1	5	1095	0	0	98
2.484	1	3	249	5	1	5	1095	0	0	98
2.485	1	3	249	6	1	5	1095	0	0	98
2.486	1	3	249	7	1	5	1095	0	0	98
2.487	1	3	249	8	1	1	453	0	0	98
2.488	1	3	249	9	1	1	453	0	0	98
2.489	1	3	249	10	1	1	453	0	0	98
2.49	1	3	250	1	1	1	453	0	0	98
2.491	1	3	250	2	1	1	453	0	0	98
2.492	1	3	250	3	1	5	1095	0	0	98
2.493	1	3	250	4	1	1	453	0	0	98
2.494	1	3	250	5	1	1	453	0	0	98
2.495	1	3	250	6	1	1	453	0	0	98
2.496	1	3	250	7	1	1	453	0	0	98
2.497	1	2	250	8	3	25	3422	0	0	47
2.497	1	3	250	8	1	1	217	0	0	47
2.498	1	2	250	9	3	25	3422	0	0	47
2.498	1	3	250	9	1	1	217	0	0	47
2.499	1	3	250	10	1	1	217	0	0	47
2.499	1	2	250	10	3	25	3422	0	0	47
2.5	1	2	251	1	3	25	3422	0	0	47
2.5	1	3	251	1	1	1	217	0	0	47
2.501	1	2	251	2	3	25	3422	0	0	47
2.501	1	3	251	2	1	1	217	0	0	47
2.502	1	3	251	3	1	1	217	0	0	47
2.502	1	2	251	3	3	25	3422	0	0	47
2.503	1	2	251	4	3	25	3422	0	0	47
